orden,path,dominio,intencion,estado,action_items,referencia_contenido
1754,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/ryu-150b50122825ec08/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1755,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/ryu-150b50122825ec08/lib-ryu,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1756,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/ryu-150b50122825ec08/lib-ryu.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[]"",""declared_features"":""[\""no-panic\"", \""small\""]"",""target"":8955674961151483972,""profile"":20409972"
1757,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-0c6d134e0dfdb732/dep-lib-serde,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1758,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-0c6d134e0dfdb732/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1759,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-0c6d134e0dfdb732/lib-serde,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1760,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-0c6d134e0dfdb732/lib-serde.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""default\"", \""derive\"", \""serde_derive\"", \""std\""]"",""declared_features"":""[\""alloc\"", \""default\"","
1761,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-5c2ae0f3032314ee/build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1762,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-5c2ae0f3032314ee/build-script-build-script-build.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""default\"", \""derive\"", \""serde_derive\"", \""std\""]"",""declared_features"":""[\""alloc\"", \""default\"","
1763,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-5c2ae0f3032314ee/dep-build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1764,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-5c2ae0f3032314ee/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1765,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-dcbe9011596548c5/run-build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1766,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde-dcbe9011596548c5/run-build-script-build-script-build.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":"""",""declared_features"":"""",""target"":0,""profile"":0,""path"":0,""deps"":[[9689903380558560274,""build_script"
1767,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_derive-b015b1ac21131d6c/dep-lib-serde_derive,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1768,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_derive-b015b1ac21131d6c/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1769,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_derive-b015b1ac21131d6c/lib-serde_derive,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1770,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_derive-b015b1ac21131d6c/lib-serde_derive.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""default\""]"",""declared_features"":""[\""default\"", \""deserialize_in_place\""]"",""target"":1502109978457"
1771,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-2a29d601da961131/build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1772,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-2a29d601da961131/build-script-build-script-build.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""default\"", \""std\""]"",""declared_features"":""[\""alloc\"", \""arbitrary_precision\"", \""default\"", \""fl"
1773,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-2a29d601da961131/dep-build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1774,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-2a29d601da961131/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1775,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-56066675e5d41d16/dep-lib-serde_json,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1776,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-56066675e5d41d16/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1777,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-56066675e5d41d16/lib-serde_json,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1778,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-56066675e5d41d16/lib-serde_json.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""default\"", \""std\""]"",""declared_features"":""[\""alloc\"", \""arbitrary_precision\"", \""default\"", \""fl"
1779,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-c9e31cd2a74d7f94/run-build-script-build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1780,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/serde_json-c9e31cd2a74d7f94/run-build-script-build-script-build.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":"""",""declared_features"":"""",""target"":0,""profile"":0,""path"":0,""deps"":[[8569119365930580996,""build_script"
1781,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/splitter-70e0e4b628a5b3fd/bin-splitter,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1782,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/splitter-70e0e4b628a5b3fd/bin-splitter.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[]"",""declared_features"":""[]"",""target"":1753310550606894958,""profile"":2040997289075261528,""path"":7386"
1783,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/splitter-70e0e4b628a5b3fd/dep-bin-splitter,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1784,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/splitter-70e0e4b628a5b3fd/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1785,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/syn-ab8209aea0251dd3/dep-lib-syn,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1786,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/syn-ab8209aea0251dd3/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1787,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/syn-ab8209aea0251dd3/lib-syn,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1788,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/syn-ab8209aea0251dd3/lib-syn.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[\""clone-impls\"", \""derive\"", \""parsing\"", \""printing\"", \""proc-macro\""]"",""declared_features"":""[\""c"
1789,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/unicode-ident-af71fa9cb60540f5/dep-lib-unicode_ident,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1790,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/unicode-ident-af71fa9cb60540f5/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1791,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/unicode-ident-af71fa9cb60540f5/lib-unicode_ident,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1792,archive/project_docs/prompts/scripts/split/rust/target/release/.fingerprint/unicode-ident-af71fa9cb60540f5/lib-unicode_ident.json,archive,Archivo de configuracion,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,"{""rustc"":5357548097637079788,""features"":""[]"",""declared_features"":""[]"",""target"":5438535436255082082,""profile"":1369601567987815722,""path"":9977"
1793,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-197451954d7f8091/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1794,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-197451954d7f8091/output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1795,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-197451954d7f8091/root-output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1796,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-197451954d7f8091/stderr,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1797,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-f95e922753841fd8/build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1798,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-f95e922753841fd8/build_script_build-f95e922753841fd8,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1799,archive/project_docs/prompts/scripts/split/rust/target/release/build/proc-macro2-f95e922753841fd8/build_script_build-f95e922753841fd8.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1800,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-5c2ae0f3032314ee/build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1801,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-5c2ae0f3032314ee/build_script_build-5c2ae0f3032314ee,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1802,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-5c2ae0f3032314ee/build_script_build-5c2ae0f3032314ee.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1803,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-dcbe9011596548c5/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1804,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-dcbe9011596548c5/output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1805,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-dcbe9011596548c5/root-output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1806,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde-dcbe9011596548c5/stderr,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1807,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-2a29d601da961131/build-script-build,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1808,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-2a29d601da961131/build_script_build-2a29d601da961131,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1809,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-2a29d601da961131/build_script_build-2a29d601da961131.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1810,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-c9e31cd2a74d7f94/invoked.timestamp,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1811,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-c9e31cd2a74d7f94/output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1812,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-c9e31cd2a74d7f94/root-output,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1813,archive/project_docs/prompts/scripts/split/rust/target/release/build/serde_json-c9e31cd2a74d7f94/stderr,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1814,archive/project_docs/prompts/scripts/split/rust/target/release/deps/aho_corasick-90cc8041bd70b3ab.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1815,archive/project_docs/prompts/scripts/split/rust/target/release/deps/itoa-7c81d69e6d515703.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1816,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libaho_corasick-90cc8041bd70b3ab.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1817,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libaho_corasick-90cc8041bd70b3ab.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1818,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libitoa-7c81d69e6d515703.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1819,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libitoa-7c81d69e6d515703.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1820,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libmemchr-7466bc7de558eba7.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1821,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libmemchr-7466bc7de558eba7.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1822,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libproc_macro2-ed277a9b6bf4ed79.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1823,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libproc_macro2-ed277a9b6bf4ed79.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1824,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libquote-f2891eab1c1cdf85.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1825,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libquote-f2891eab1c1cdf85.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1826,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex-e6a28b1d023b5b26.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1827,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex-e6a28b1d023b5b26.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1828,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex_automata-8e36bc4931bdd226.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1829,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex_automata-8e36bc4931bdd226.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1830,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex_syntax-1bcd44627abd3a01.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1831,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libregex_syntax-1bcd44627abd3a01.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1832,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libryu-150b50122825ec08.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1833,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libryu-150b50122825ec08.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1834,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libserde-0c6d134e0dfdb732.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1835,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libserde-0c6d134e0dfdb732.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1836,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libserde_derive-b015b1ac21131d6c.dylib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1837,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libserde_json-56066675e5d41d16.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1838,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libserde_json-56066675e5d41d16.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1839,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libsyn-ab8209aea0251dd3.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1840,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libsyn-ab8209aea0251dd3.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1841,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libunicode_ident-af71fa9cb60540f5.rlib,archive,Asset o artefacto binario,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1842,archive/project_docs/prompts/scripts/split/rust/target/release/deps/libunicode_ident-af71fa9cb60540f5.rmeta,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1843,archive/project_docs/prompts/scripts/split/rust/target/release/deps/memchr-7466bc7de558eba7.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1844,archive/project_docs/prompts/scripts/split/rust/target/release/deps/proc_macro2-ed277a9b6bf4ed79.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1845,archive/project_docs/prompts/scripts/split/rust/target/release/deps/quote-f2891eab1c1cdf85.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1846,archive/project_docs/prompts/scripts/split/rust/target/release/deps/regex-e6a28b1d023b5b26.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1847,archive/project_docs/prompts/scripts/split/rust/target/release/deps/regex_automata-8e36bc4931bdd226.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1848,archive/project_docs/prompts/scripts/split/rust/target/release/deps/regex_syntax-1bcd44627abd3a01.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1849,archive/project_docs/prompts/scripts/split/rust/target/release/deps/ryu-150b50122825ec08.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1850,archive/project_docs/prompts/scripts/split/rust/target/release/deps/serde-0c6d134e0dfdb732.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1851,archive/project_docs/prompts/scripts/split/rust/target/release/deps/serde_derive-b015b1ac21131d6c.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1852,archive/project_docs/prompts/scripts/split/rust/target/release/deps/serde_json-56066675e5d41d16.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1853,archive/project_docs/prompts/scripts/split/rust/target/release/deps/splitter-70e0e4b628a5b3fd,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1854,archive/project_docs/prompts/scripts/split/rust/target/release/deps/splitter-70e0e4b628a5b3fd.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1855,archive/project_docs/prompts/scripts/split/rust/target/release/deps/syn-ab8209aea0251dd3.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1856,archive/project_docs/prompts/scripts/split/rust/target/release/deps/unicode_ident-af71fa9cb60540f5.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1857,archive/project_docs/prompts/scripts/split/rust/target/release/splitter,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1858,archive/project_docs/prompts/scripts/split/rust/target/release/splitter.d,archive,Retencion historica fuera del canon activo,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,-
1859,archive/project_docs/prompts/scripts/split/rust/target/rust-analyzer/metadata/workspace/Cargo.lock,archive,Lockfile para reproducibilidad,deprecar,Definir politica de retencion/purga; no usar como fuente de verdad.,# This file is automatically @generated by Cargo.
1860,bin/init.sh,bin,Script ejecutable o de carga de shell,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
1861,bin/tree/big-folders,bin,Utilidades ejecutables,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
1862,caps-layout/.qmk_firmware/keyboards/dailycraft/claw44/rev2/keymaps/angel/keymap.c,caps-layout,Firmware/layout teclado,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
1863,caps-layout/README.md,caps-layout,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,# QMK
1864,caps-layout/claw44v2buildguide.pdf,caps-layout,Asset o artefacto binario,hay-que-re-evaluar,Evaluar mover binarios pesados a release assets o archive documentado.,-
1865,caps-layout/qmk/qmk.ini,caps-layout,Archivo de configuracion,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,[user]
1866,docs/README.md,docs,Entrypoint critico del sistema de dotfiles,resuelto,Mantener con smoke tests y revisiones de regresion.,# Documentacion Canonica
1867,docs/_legacy/project_docs/PENDING_REVIEW.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub: PENDING_REVIEW
1868,docs/_legacy/project_docs/README.legacy.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub: project_docs
1869,docs/_legacy/project_docs/README.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub: project_docs
1870,docs/_legacy/project_docs/Roadmap.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1871,docs/_legacy/project_docs/STRUCTURE.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1872,docs/_legacy/project_docs/guides/01-MCP-Setup-with-Claude-Code.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1873,docs/_legacy/project_docs/guides/shell-load-order-zsh-bash.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1874,docs/_legacy/project_docs/outputs/00a-Versioning_System.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1875,docs/_legacy/project_docs/plan-auditoria-dotfiles-2026-01-21.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1876,docs/_legacy/project_docs/plan-shell-redistribucion-2026-01-27.md,docs/_legacy,Documento de referencia o decision,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1877,docs/_legacy/project_docs/prompts/00a-Crear_estructura_base_con_versionado.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1878,docs/_legacy/project_docs/prompts/00b-Implementar_sistema_de_logging.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
1879,docs/_legacy/project_docs/prompts/00c-Crear_detección_de_plataforma.md,docs/_legacy,Prompt operativo/documental,deprecar,Retirar en fase final tras aprobacion; mantener solo mientras haya dependencias de ruta.,# Legacy Stub
